PUFHHNUM,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT,PUFURB2020
000042,001974.1381,02,2025,00554,074,08,07,04,2,32,2,60311,5,1,1, ,2809,41,85,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000042,002679.2119,02,2025,00554,074,08,08,09,1,05,1,01000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000043,001851.3435,02,2025,00554,074,07,01,01,1,68,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2020,12,61,01,3,2
000043,001779.8556,02,2025,00554,074,07,02,02,2,68,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2019,12,92,01,3,2
000043,001525.9720,02,2025,00554,074,07,03,07,1,39,2,40713,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000043,001588.9402,02,2025,00554,074,07,04,04,2,42,2,60111,5,1,1, ,2809,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000043,001678.7060,02,2025,00554,074,07,05,10,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000043,002679.2119,02,2025,00554,074,07,06,09,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000043,002679.2119,02,2025,00554,074,07,07,09,1,09,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000044,001021.7070,02,2025,00554,074,06,01,01,1,64,2,24015,5,1,1, ,2809,61,01,1,06,036,2,2,2,4,2,036,20, , ,  , , ,    ,  ,  ,  ,1,2
000044,001386.1675,02,2025,00554,074,06,02,02,2,59,2,10018,5,1,1, ,2809,92,01,1,05,015,2,2,2,6,2,015,20, , ,  , , ,    ,  ,  ,  ,1,2
000044,001525.9720,02,2025,00554,074,06,03,03,1,38,1,24015,5,1,1, ,2809,93,41,2,08,048,2,2,2,1,1,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000044,001588.9402,02,2025,00554,074,06,04,04,2,40,2,60413,5,1,1, ,2809,61,01,1,02,014,2,2,2,3,2,014,20, , ,  , , ,    ,  ,  ,  ,1,2
000044,001393.6234,02,2025,00554,074,06,05,09,1,19,1,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000044,001678.7060,02,2025,00554,074,06,06,10,2,18,1,34013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000045,001779.8556,02,2025,00554,074,02,01,01,2,75,4,10015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2017,08,91,96,3,2
000045,001525.9720,02,2025,00554,074,02,02,03,1,35,1,24011,5,1,1, ,2809,83,49,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000046,001779.8556,02,2025,00554,074,05,01,01,2,65,4,60413,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2024,01,32,84,3,2
000046,001525.9720,02,2025,00554,074,05,02,03,1,42,2,60415,5,1,1, ,2821,74,35,1,08,040,2,2,2,1,1,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000046,001588.9402,02,2025,00554,074,05,03,04,2,43,2,60413,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2018,08,52,64,3,2
000046,001393.6234,02,2025,00554,074,05,04,09,1,17,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000046,002679.2119,02,2025,00554,074,05,05,09,1,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000047,001694.8010,02,2025,00554,074,05,01,01,1,45,3,24015,5,1,1, ,2809,61,01,1,07,049,2,2,2,4,2,049,11, , ,  , , ,    ,  ,  ,  ,1,2
000047,001588.9402,02,2025,00554,074,05,02,02,2,37,3,24015,5,1,1, ,2809,91,96,1,08,040,2,2,2,0,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000047,001393.6234,02,2025,00554,074,05,03,03,1,16,1,24015,5,1,1, ,2809,92,01,1,05,025,2,2,2,6,2,025,20, , ,  , , ,    ,  ,  ,  ,1,2
000047,002679.2119,02,2025,00554,074,05,04,03,1,09,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000047,002003.1823,02,2025,00554,074,05,05,04,2,07,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000048,001525.9720,02,2025,00554,074,04,01,01,1,37,3,60314,5,1,1, ,2809,61,01,1,06,036,2,2,2,4,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000048,001974.1381,02,2025,00554,074,04,02,02,2,33,3,60913,5,1,1, ,2812,22,86,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000048,002003.1823,02,2025,00554,074,04,03,04,2,10,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000048,002679.2119,02,2025,00554,074,04,04,03,1,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000049,001694.8010,02,2025,00554,074,04,01,01,1,48,2,24015,5,1,1, ,2809,93,41,2,08,048,2,2,2,1,1,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000049,001726.6456,02,2025,00554,074,04,02,02,2,48,2,24015,5,1,1, ,2809,92,01,1,05,010,2,2,2,6,2,010,20, , ,  , , ,    ,  ,  ,  ,1,2
000049,001393.6234,02,2025,00554,074,04,03,03,1,20,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000049,001678.7060,02,2025,00554,074,04,04,04,2,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000050,001021.7070,02,2025,00554,074,04,01,01,1,56,2,60001,5,1,1, ,2809,83,49,1,08,032,2,2,2,3,1,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000050,001386.1675,02,2025,00554,074,04,02,02,2,61,2,60111,5,1,1, ,2809,52,47,1,08,048,2,2,2,3,1,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000050,001655.5978,02,2025,00554,074,04,03,03,1,28,1,60811,5,1,1, ,2809,41,84,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000050,001393.6234,02,2025,00554,074,04,04,03,1,20,1,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000051,001655.5978,02,2025,00554,074,02,01,01,1,29,3,24011,5,1,1, ,2809,61,01,1,02,014,2,2,2,3,1,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000051,001974.1381,02,2025,00554,074,02,02,02,2,28,3,24015,5,1,1, ,2809,52,45,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000052,001021.7070,02,2025,00554,074,01,01,01,1,59,1,24015,5,1,1, ,2809,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000053,001717.9193,02,2025,00179,074,08,01,01,2,70,4,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2011,02,92,01,3,2
000053,001533.6474,02,2025,00179,074,08,02,04,2,35,2,60913,5,1,1, ,2817,22,86,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000053,001933.4746,02,2025,00179,074,08,03,10,2,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000053,002585.9793,02,2025,00179,074,08,04,09,1,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000053,001620.2895,02,2025,00179,074,08,05,10,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000053,001472.8704,02,2025,00179,074,08,06,07,1,36,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000053,001472.8704,02,2025,00179,074,08,07,07,1,37,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000053,001533.6474,02,2025,00179,074,08,08,04,2,37,2,60003,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000054,001472.8704,02,2025,00179,074,06,01,01,1,36,2,10018,5,1,1, ,2812,93,42,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000054,001905.4410,02,2025,00179,074,06,02,02,2,30,2,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,2
000054,002585.9793,02,2025,00179,074,06,03,03,1,10,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000054,001933.4746,02,2025,00179,074,06,04,04,2,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000054,002585.9793,02,2025,00179,074,06,05,03,1,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000054,001933.4746,02,2025,00179,074,06,06,04,2,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000055,001717.9193,02,2025,00179,074,01,01,01,2,86,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2000,11,92,01,3,2
000056,000986.1531,02,2025,00179,074,02,01,01,1,57,3,10015,5,1,1, ,2817,93,41,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000056,001337.9309,02,2025,00179,074,02,02,02,2,63,3,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,03,2,1,2019,03,92,01,3,2
000057,001597.9855,02,2025,00179,074,03,01,01,1,27,2,60001,5,1,1, ,2817,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000057,001905.4410,02,2025,00179,074,03,02,02,2,27,2,24015,5,1,1, ,2817,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000057,001933.4746,02,2025,00179,074,03,03,04,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000058,001717.9193,02,2025,00179,074,02,01,01,2,80,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,2,    ,  ,  ,  ,3,2
000058,001337.9309,02,2025,00179,074,02,02,16,2,60,1,10018,5,1,1, ,2817,92,01,1,08,036,2,2,2,1,2,036,20, , ,  , , ,    ,  ,  ,  ,1,2
000059,001786.9195,02,2025,00179,074,02,01,01,1,83,3,10013,5,1,1, ,2817,61,01,1,08,040,2,2,2,4,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000059,001337.9309,02,2025,00179,074,02,02,02,2,63,3,10018,5,1,1, ,2817,92,01,1,08,035,2,2,2,6,2,035,20, , ,  , , ,    ,  ,  ,  ,1,2
000060,001786.9195,02,2025,00179,074,07,01,01,1,66,2,24015,5,1,1, ,2817,61,01,1,08,040,2,2,2,4,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000060,001337.9309,02,2025,00179,074,07,02,02,2,56,2,24011,5,1,1, ,2817,92,01,1,08,038,2,2,2,6,2,038,20, , ,  , , ,    ,  ,  ,  ,1,2
000060,001345.1273,02,2025,00179,074,07,03,03,1,23,1,35013,5,1,1, ,2817,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000060,001597.9855,02,2025,00179,074,07,04,03,1,29,2,60002,5,1,1, ,2817,61,01,1,06,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000060,001620.2895,02,2025,00179,074,07,05,08,2,24,2,60413,5,1,1, ,2809,41,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000060,002585.9793,02,2025,00179,074,07,06,09,1,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000060,001620.2895,02,2025,00179,074,07,07,04,2,24,1,35013,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000061,001786.9195,02,2025,00179,074,02,01,01,1,65,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,1,2013,09,61,01,3,2
000061,001666.5609,02,2025,00179,074,02,02,02,2,54,2,24015,5,1,1, ,2817,61,01,1,03,028,2,2,2,3,1,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,000986.1531,02,2025,00179,074,04,01,01,1,55,2,24015,5,1,1, ,2817,61,01,1,08,048,2,2,2,4,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,001666.5609,02,2025,00179,074,04,02,02,2,54,2,50415,5,1,1, ,2817,92,01,1,08,038,2,2,2,6,2,038,20, , ,  , , ,    ,  ,  ,  ,1,2
000062,001345.1273,02,2025,00179,074,04,03,03,1,24,1,60713,5,1,1, ,2812,31,35,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,002585.9793,02,2025,00179,074,04,04,03,1,11,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000063,000986.1531,02,2025,00179,074,10,01,01,1,55,2,24013,5,1,1, ,2817,61,01,1,08,040,2,2,2,4,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001337.9309,02,2025,00179,074,10,02,02,2,55,2,24012,5,1,1, ,2817,92,01,1,08,040,2,2,2,6,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001905.4410,02,2025,00179,074,10,03,04,2,32,1,24015,5,1,1, ,2817,92,01,1,08,038,2,2,2,6,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001597.9855,02,2025,00179,074,10,04,03,1,28,1,10014,5,1,1, ,2817,92,01,1,08,030,2,2,2,6,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001345.1273,02,2025,00179,074,10,05,03,1,24,1,35013,5,1,1, ,2817,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001345.1273,02,2025,00179,074,10,06,03,1,22,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000063,001345.1273,02,2025,00179,074,10,07,03,1,19,1,34011,5,1,1, ,2817,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001905.4410,02,2025,00179,074,10,08,04,2,34,3,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2024,01,91,96,3,2
000063,002585.9793,02,2025,00179,074,10,09,09,1,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000063,001472.8704,02,2025,00179,074,10,10,07,1,37,3,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000064,000986.1531,02,2025,00179,074,06,01,01,1,55,2,60002,5,1,1, ,2817,61,01,1,08,048,2,2,2,4,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000064,001666.5609,02,2025,00179,074,06,02,02,2,48,2,24015,5,1,1, ,2817,11,84,1,08,016,2,2,2,2,1,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000064,001345.1273,02,2025,00179,074,06,03,03,1,19,1,34013,5,1,1, ,2817,92,01,1,08,016,2,2,2,6,2,016,29, , ,  , , ,    ,  ,  ,  ,1,2
000064,001597.9855,02,2025,00179,074,06,04,07,1,30,2,24015,5,1,1, ,2817,61,01,1,05,025,2,2,2,3,1,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000064,001905.4410,02,2025,00179,074,06,05,04,2,29,2,60111,5,1,1, ,2817,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000064,002585.9793,02,2025,00179,074,06,06,09,1,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000065,001472.8704,02,2025,00179,074,05,01,01,1,38,2,60002,5,1,1, ,2817,61,01,1,08,032,2,2,2,4,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000065,001533.6474,02,2025,00179,074,05,02,02,2,36,2,24015,5,1,1, ,2817,52,56,1,06,030,2,2,2,3,1,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000065,001620.2895,02,2025,00179,074,05,03,04,2,18,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000065,001933.4746,02,2025,00179,074,05,04,04,2,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000065,001933.4746,02,2025,00179,074,05,05,04,2,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000066,001704.8294,02,2025,00429,074,02,01,01,1,45,6,40613,5,1,1, ,2819,61,01,1,06,036,2,2,2,4,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000066,001401.8696,02,2025,00429,074,02,02,21,1,23,1,24015,5,1,1, ,2819,92,01,1,05,020,2,2,2,5,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000067,001704.8294,02,2025,00429,074,06,01,01,1,50,3,24015,5,1,1, ,2819,61,01,1,07,035,2,2,2,4,2,035,20, , ,  , , ,    ,  ,  ,  ,1,2
000067,001736.8624,02,2025,00429,074,06,02,02,2,48,3,24015,5,1,1, ,2819,92,01,1,05,025,2,2,2,6,2,025,20, , ,  , , ,    ,  ,  ,  ,1,2
000067,002015.0354,02,2025,00429,074,06,03,04,2,11,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000067,002015.0354,02,2025,00429,074,06,04,04,2,08,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000067,002015.0354,02,2025,00429,074,06,05,04,2,06,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000067,002015.0354,02,2025,00429,074,06,06,04,2,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000068,001704.8294,02,2025,00429,074,04,01,01,1,47,2,24015,5,1,1, ,2819,71,84,1,08,048,2,2,2,2,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000068,001598.3422,02,2025,00429,074,04,02,02,2,37,2,60415,5,1,1, ,2819,32,84,1,08,016,2,2,2,2,2,016,20, , ,  , , ,    ,  ,  ,  ,1,2
000068,002695.0651,02,2025,00429,074,04,03,03,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000068,002015.0354,02,2025,00429,074,04,04,04,2,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000069,001704.8294,02,2025,00429,074,08,01,01,1,45,3,24015,5,1,1, ,2819,61,01,1,05,025,2,2,2,4,2,025,20, , ,  , , ,    ,  ,  ,  ,1,2
000069,001598.3422,02,2025,00429,074,08,02,02,2,40,3,24015,5,1,1, ,2819,61,01,1,02,014,2,2,2,3,2,014,20, , ,  , , ,    ,  ,  ,  ,1,2
000069,001688.6391,02,2025,00429,074,08,03,04,2,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000069,002695.0651,02,2025,00429,074,08,04,03,1,12,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000069,001535.0013,02,2025,00429,074,08,05,17,1,40,3,60613,5,1,1, ,2819,92,01,1,05,015,2,2,2,6,2,015,20, , ,  , , ,    ,  ,  ,  ,1,2
000069,001598.3422,02,2025,00429,074,08,06,16,2,38,3,40913,5,1,1, ,2819,92,01,1,05,015,2,2,2,6,2,015,20, , ,  , , ,    ,  ,  ,  ,1,2
000069,002015.0354,02,2025,00429,074,08,07,22,2,09,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000069,001598.3422,02,2025,00429,074,08,08,16,2,35,1,60913,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2022,09,22,86,3,2
000070,001027.7526,02,2025,00429,074,03,01,01,1,60,2,24013,5,1,1, ,2819,61,01,1,07,035,2,2,2,4,2,035,20, , ,  , , ,    ,  ,  ,  ,1,2
000070,001790.3873,02,2025,00429,074,03,02,02,2,68,2,24013,5,1,1, ,2819,61,01,1,02,014,2,2,2,3,2,014,20, , ,  , , ,    ,  ,  ,  ,1,2
000070,001598.3422,02,2025,00429,074,03,03,04,2,38,1,60913,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000071,001790.3873,02,2025,00429,074,04,01,01,2,72,4,10018,5,1,1, ,2819,92,01,1,05,010,2,2,2,6,2,010,20, , ,  , , ,    ,  ,  ,  ,1,2
000071,001535.0013,02,2025,00429,074,04,02,03,1,42,3,24013,5,1,1, ,2819,61,01,1,06,042,2,2,2,4,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000071,001688.6391,02,2025,00429,074,04,03,10,2,18,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000071,001401.8696,02,2025,00429,074,04,04,09,1,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000072,001862.2981,02,2025,00429,074,01,01,01,1,68,6,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2020,01,92,01,3,2
000073,001027.7526,02,2025,00429,074,06,01,01,1,58,2,24015,5,1,1, ,2819,61,01,1,08,040,2,2,2,4,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000073,001394.3696,02,2025,00429,074,06,02,02,2,57,2,40610,5,1,1, ,2819,61,01,1,02,014,2,2,2,3,1,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000073,001665.3942,02,2025,00429,074,06,03,03,1,31,1,60003,5,1,1, ,2819,14,45,1,08,056,2,2,2,4,2,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000073,001985.8193,02,2025,00429,074,06,04,08,2,33,2,60916,5,1,1, ,2819,22,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000073,002015.0354,02,2025,00429,074,06,05,10,2,08,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000073,001535.0013,02,2025,00429,074,06,06,03,1,35,1,60732,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000074,001704.8294,02,2025,00429,074,05,01,01,1,54,2,24013,5,1,1, ,2819,61,01,1,08,032,2,2,2,4,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000074,001394.3696,02,2025,00429,074,05,02,02,2,55,2,24015,5,1,1, ,2819,61,01,1,02,014,2,2,2,3,1,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000074,001688.6391,02,2025,00429,074,05,03,04,2,20,1,34013,5,1,1, ,2819,53,96,1,08,040,2,2,2,0,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000074,001688.6391,02,2025,00429,074,05,04,04,2,18,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000074,001401.8696,02,2025,00429,074,05,05,03,1,17,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000075,001790.3873,02,2025,00429,074,04,01,01,2,89,4,24011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1999,12,92,01,3,2
000075,001027.7526,02,2025,00429,074,04,02,03,1,56,2,24015,5,1,1, ,2819,61,01,1,06,036,2,2,2,4,2,036,20, , ,  , , ,    ,  ,  ,  ,1,2
000075,001394.3696,02,2025,00429,074,04,03,08,2,57,2,24015,5,1,1, ,2819,92,01,1,05,020,2,2,2,6,2,020,20, , ,  , , ,    ,  ,  ,  ,1,2
000075,001401.8696,02,2025,00429,074,04,04,09,1,22,1,35013,5,1,1, ,2819,92,01,1,06,012,2,2,2,6,2,012,20, , ,  , , ,    ,  ,  ,  ,1,2
000076,001736.8624,02,2025,00429,074,02,01,01,2,50,1,24015,5,1,1, ,2819,61,01,1,05,030,2,2,2,4,2,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000076,001027.7526,02,2025,00429,074,02,02,19,1,63,4,10018,5,1,1, ,2819,92,01,2,07,021,2,2,2,1,2,021,20, , ,  , , ,    ,  ,  ,  ,1,2
000077,001862.2981,02,2025,00429,074,02,01,01,1,84,2,60731,5,1,1, ,2819,11,84,1,08,016,2,2,2,2,2,016,20, , ,  , , ,    ,  ,  ,  ,1,2
