"commentId","commentUrl","text","likesCount","threadingDepth"
"1517059969378429","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1517059969378429","@highlight","0","0"
"1271609694726499","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xBUK8S31Wbo1usHc78CBkUa9kqZZ2PqjpCxWYbGR58UvLZthbYfr8pkTZYHgB1a5l?comment_id=1271609694726499","pm po, I'll guide u","0","0"
"1512074986565667","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02wAwAWZri4q9EPt38XT3xPQ8dvEQzvjyB1qdd2C1SELjR6x9GXae6Hy7Ti8VozpdBl?comment_id=1512074986565667","Just a quick update: naibalik na po siya just now. I am really grateful to those lovely students na nakahanap and made an effort to return them. Ya'll have no idea how much this means to me. (Sorry di me nakathank you ng maayos just bc my brain just shut down hehe.)

Tysm Greyhound Freedom Wall for posting this. It's my first time posting, and was shooting my shot, knowing your page's potential reach. Hope you will utilize this power for good. 

With gratitude, 
A.","0","0"
"1497276608012204","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02NtXYKpvjAjD1A2axwFKXwFfcLWcQNcV5FN6Cq6aB9SxGUo4ReVkL6K5A7co2CTmUl?comment_id=1497276608012204","Accessorize with A","1","0"
"1348527623690113","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02NtXYKpvjAjD1A2axwFKXwFfcLWcQNcV5FN6Cq6aB9SxGUo4ReVkL6K5A7co2CTmUl?comment_id=1348527623690113","Accessorize with A","1","0"
"866098649203543","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02NtXYKpvjAjD1A2axwFKXwFfcLWcQNcV5FN6Cq6aB9SxGUo4ReVkL6K5A7co2CTmUl?comment_id=866098649203543","Accessorize with A 💯","1","0"
"1929572517995155","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02orDWnPhBdvxmVKdGAj2L1LbVzhLkTzWqysiwkzy9vUk2ZnKdyEdo7xpKb7PVnfb8l?comment_id=1929572517995155","yea","1","0"
"901860285503003","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02orDWnPhBdvxmVKdGAj2L1LbVzhLkTzWqysiwkzy9vUk2ZnKdyEdo7xpKb7PVnfb8l?comment_id=901860285503003","Please visit SFGO for assistance.","0","0"
"890098490210728","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xowvz87jayVNj6zp1Ump3YvLzpoTZxiwAPivyFwCn12GzEGay2hF3UwgRXvkPMyPl?comment_id=890098490210728","Afaik, na extend daw po since marami days na wala pasok due to typhoon","0","0"
"833758986115253","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0nfdjHaFytmc82yV9rez2YqAr6xxxRSzGTYhjqJCopiyZpiL5k2bhrgXTiVGmbZiKl?comment_id=833758986115253",,"1","0"
"1245626527399893","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0nfdjHaFytmc82yV9rez2YqAr6xxxRSzGTYhjqJCopiyZpiL5k2bhrgXTiVGmbZiKl?comment_id=1245626527399893","Minnie Ju","0","0"
"1556858818778695","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02rqkY4Ry4pKM19AETyfUyPT4Mb9MDRdp2Wdr7QjHZ6mBzKcPBuL1xfzN1ZkF4eUotl?comment_id=1556858818778695","Secret!","0","0"
"856817903506166","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zPFNUmyV8iLyQ2T5uHUsD31KKD7ZvkNEB64W9TX28ddHRsYEMK79PMhPNhqQneNkl?comment_id=856817903506166","It depends, sum subjects are requisites of the other subject. You can't take it unless you finish the requisite of the said subject.","0","0"
"25129385583370525","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zPFNUmyV8iLyQ2T5uHUsD31KKD7ZvkNEB64W9TX28ddHRsYEMK79PMhPNhqQneNkl?comment_id=25129385583370525","Q1: Probably will be decided by the Department in communication with the registrar. However, if around ten or more students wishes to enrol on the said subject off semester, chances of offering grews bigger. Much better chance if graduating bunch. 

Q2: Will mostly depend if such major subject is offered on the said summer term (you may refer to your program guide/prospectus). If not, assumes Q1.

Q3: Under normal conditions (regular students), no. If irregular, would depend on the load enrolled.","0","0"
