Qualification Code,Qualification Title,Competency Type,Unit Code,Unit Title
UTLTXL317,Transmission Line Installation and Maintenance NC III,BASIC,500311111,Develop and practice negotiation skills
UTLTXL317,Transmission Line Installation and Maintenance NC III,BASIC,500311110,Lead small teams
UTLTXL317,Transmission Line Installation and Maintenance NC III,BASIC,500311113,Use mathematical concepts and techniques
UTLTXL317,Transmission Line Installation and Maintenance NC III,BASIC,500311114,Use relevant technologies
UTLTXL317,Transmission Line Installation and Maintenance NC III,COMMON,UTL311203,Apply quality standards
UTLTXL317,Transmission Line Installation and Maintenance NC III,COMMON,UTL311206,Comply with environmental protection procedures
UTLTXL317,Transmission Line Installation and Maintenance NC III,COMMON,UTL311205,Operate and maintain line tools and equipment
UTLTXL317,Transmission Line Installation and Maintenance NC III,COMMON,UTL311201,"Observe procedures, specifications and manuals of instruction"
UTLTXL317,Transmission Line Installation and Maintenance NC III,COMMON,UTL311207,Perform computer operations
UTLTXL317,Transmission Line Installation and Maintenance NC III,CORE,UTL741304,Install/ construct new transmission line structures
UTLTXL317,Transmission Line Installation and Maintenance NC III,CORE,UTL741307,Perform earth/ground resistance testing
UTLTXL317,Transmission Line Installation and Maintenance NC III,ELECTIVE,UTL741308,Perform hotline maintenance works
UTLTXL317,Transmission Line Installation and Maintenance NC III,BASIC,500311109,Lead workplace communication
UTLTXL317,Transmission Line Installation and Maintenance NC III,CORE,UTL741306,Install Emergency Restoration Structure (ERS)
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),COMMON,UTL311201,"Observe procedures, specifications and manuals of instruction"
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),COMMON,UTL311205,Operate and maintain line tools and equipment
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),COMMON,UTL311206,Comply with environmental protection procedures
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),COMMON,UTL311203,Apply quality standards
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),BASIC,500311114,Use relevant technologies
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),BASIC,500311113,Use mathematical concepts and techniques
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),BASIC,500311112,Solve problems related to work activities
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),BASIC,500311111,Develop and practice negotiation skills
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),BASIC,500311110,Lead small teams
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),CORE,UTL723217,Plan T/L maintenance job
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),BASIC,500311109,Lead workplace communication
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),CORE,UTL723218,ImplementT/L maintenance work
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),CORE,UTL723219,Inspect/assessT/Lcomponent’s condition
UTLTXL308,Transmission Line Installation and Maintenance NC III (Superseded),COMMON,UTL311202,Operate a personal computer
UTLTXL417,Transmission Line Installation and Maintenance NC IV,COMMON,UTL311205,Operate and maintain line tools and equipment
UTLTXL417,Transmission Line Installation and Maintenance NC IV,BASIC,500311115,Utilize specialized communication skills
UTLTXL417,Transmission Line Installation and Maintenance NC IV,BASIC,500311116,Develop teams and individuals
UTLTXL417,Transmission Line Installation and Maintenance NC IV,BASIC,500311117,Apply problem solving techniques in the workplace
UTLTXL417,Transmission Line Installation and Maintenance NC IV,BASIC,500311118,"Collect, analyze and organize information"
UTLTXL417,Transmission Line Installation and Maintenance NC IV,BASIC,500311119,Plan and organize work
UTLTXL417,Transmission Line Installation and Maintenance NC IV,BASIC,500311120,Promote environmental protection
UTLTXL417,Transmission Line Installation and Maintenance NC IV,COMMON,UTL311203,Apply quality standards
UTLTXL417,Transmission Line Installation and Maintenance NC IV,COMMON,UTL311206,Comply with environmental protection procedures
UTLTXL417,Transmission Line Installation and Maintenance NC IV,CORE,UTL741311,Conduct initial root cause analysis
UTLTXL417,Transmission Line Installation and Maintenance NC IV,CORE,UTL741310,Supervise transmission line maintenance work
UTLTXL417,Transmission Line Installation and Maintenance NC IV,CORE,UTL741309,Plan assigned maintenance work
UTLTXL417,Transmission Line Installation and Maintenance NC IV,COMMON,UTL311207,Perform computer operations
UTLTXL417,Transmission Line Installation and Maintenance NC IV,COMMON,UTL311201,"Observe procedures, specifications and manuals of instruction"
HVCTAC205,Transport RAC Servicing NC II (Superseded),CORE,HVC723318,Troubleshoot transport air-conditioning and refrigeration systems
HVCTAC205,Transport RAC Servicing NC II (Superseded),BASIC,500311105,Participate in workplace communication
HVCTAC205,Transport RAC Servicing NC II (Superseded),CORE,HVC723317,Service and maintain transport air-conditioning and refrigeration units
