Sector,Course,Link,Hours,Core,Common,Basic,Elective,Codes
"Agriculture, Fishery and Forestry",Milking Operation NC II,https://tesdatrainingcourses.com/milking-operation-nc-ii.html,160,"[{'AFF751301': 'Conduct pre-milking activities'}, {'AFF751302': 'Perform milking operation'}, {'AFF751303': 'Carry-out post-milking operation'}]","[{'AFF321201': 'Apply safety measures in farm operations'}, {'AFF321202': 'Use farm tools and equipment'}, {'AFF321203': 'Perform estimation and calculations'}, {'AFF321206': 'Process farm wastes'}, {'SOC413206': 'Perform record-keeping'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['AFF751301', 'AFF751302', 'AFF751303', 'AFF321201', 'AFF321202', 'AFF321203', 'AFF321206', 'SOC413206', '500311105', '500311106', '500311107', '500311108']"
"Agriculture, Fishery and Forestry",Organic Agriculture Production NC II,https://tesdatrainingcourses.com/organic-agriculture-production-nc-ii.html,232*,"[{'AGR612301': 'Raise organic chicken'}, {'AGR611306': 'Produce organic vegetables'}, {'AGR611301': 'Produce organic fertilizer'}, {'AGR611302': 'Produce organic concoctions and extracts'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and calculations'}, {'TRS311201': 'Develop and update industry knowledge'}, {'AGR321205': 'Perform record keeping'}]","[{'500311104': 'Work in a team environment'}, {'500311105': 'Participate in workplace communication'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]","[{'AGR612302': 'Raise organic hogs'}, {'AGR612303': 'Raise organic small ruminants'}]","['AGR612301', 'AGR611306', 'AGR611301', 'AGR611302', 'AGR321201', 'AGR321202', 'AGR321203', 'TRS311201', 'AGR321205', '500311104', '500311105', '500311107', '500311108', 'AGR612302', 'AGR612303']"
"Agriculture, Fishery and Forestry",Pest Management (Vegetables) NC II,https://tesdatrainingcourses.com/pest-management-vegetables-nc-ii.html,312,"[{'AGR321320': 'Conduct field assessment'}, {'AGR321321': 'Apply bio-control measures'}, {'AGR321322': 'Apply cultural management strategies'}, {'AGR321323': 'Apply physical control measures'}, {'AGR321324': 'Apply chemical control measures'}, {'AGR321325': 'Monitor results of pest management activities and provide feedback'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['AGR321320', 'AGR321321', 'AGR321322', 'AGR321323', 'AGR321324', 'AGR321325', 'AGR321201', 'AGR321202', 'AGR321203', '500311105', '500311106', '500311107', '500311108']"
"Agriculture, Fishery and Forestry",Pressurized Irrigation System Installation and Maintenance NC II,https://tesdatrainingcourses.com/pressurized-irrigation-system-installation-and-maintenance-nc-ii.html,179*,"[{'AFF712257': 'Perform installation of pumps and flow control devices'}, {'AFF712258': 'Perform installation of pipelines and water distribution devices'}, {'AFF712259': 'Perform maintenance of pressurized irrigation system'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'400311210': 'Participate in workplace communication'}, {'400311211': 'Work in team environment'}, {'400311212': 'Solve/address general workplace problems'}, {'400311213': 'Develop career and life decisions'}, {'400311214': 'Contribute to workplace innovation'}, {'400311215': 'Present relevant information'}, {'400311216': 'Practice occupational safety and health policies and procedures'}, {'400311217': 'Exercise efficient and effective sustainable practices in the workplace'}, {'400311218': 'Practice entrepreneurial skills in the workplace'}]",[],"['AFF712257', 'AFF712258', 'AFF712259', 'AGR321201', 'AGR321202', 'AGR321203', '400311210', '400311211', '400311212', '400311213', '400311214', '400311215', '400311216', '400311217', '400311218']"
"Agriculture, Fishery and Forestry",Rice Machinery Operations NC II,https://tesdatrainingcourses.com/rice-machinery-operations-nc-ii.html,232,"[{'AGR611361': 'Operate rice land preparation machinery and equipment'}, {'AGR611362': 'Operate rice crop establishment machinery and equipment'}, {'AGR611363': 'Operate rice crop care machinery and equipment'}, {'AGR611364': 'Operate rice harvesting and threshing machinery and equipment'}, {'AGR611365': 'Operate rice drying machinery and equipment'}, {'AGR611366': 'Operate rice mill machinery and equipment'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['AGR611361', 'AGR611362', 'AGR611363', 'AGR611364', 'AGR611365', 'AGR611366', 'AGR321201', 'AGR321202', 'AGR321203', '500311105', '500311106', '500311107', '500311108']"
"Agriculture, Fishery and Forestry",Rubber Processing NC II,https://tesdatrainingcourses.com/rubber-processing-nc-ii.html,162*,"[{'AGR612205': 'Receive latex and lumps'}, {'AGR612206': 'Produce blanketed rubber sheet'}, {'AGR612207': 'Perform rubber drying operation'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['AGR612205', 'AGR612206', 'AGR612207', 'AGR321201', 'AGR321202', 'AGR321203', '500311105', '500311106', '500311107', '500311108']"
"Agriculture, Fishery and Forestry",Rubber Production NC II,https://tesdatrainingcourses.com/rubber-production-nc-ii.html,322*,"[{'AFF611314': 'Produce budstick'}, {'AFF611315': 'Establish rubber nursery'}, {'AFF611316': 'Perform budding operation'}, {'AFF611317': 'Perform rubber farm maintenance'}, {'AFF611318': 'Harvest latex'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'400311210': 'Participate in workplace communication'}, {'400311211': 'Work in team environment'}, {'400311212': 'Solve/address general workplace problems'}, {'400311213': 'Develop career and life decisions'}, {'400311214': 'Contribute to workplace innovation'}, {'400311215': 'Present relevant information'}, {'400311216': 'Practice occupational safety and health policies and procedures'}, {'400311217': 'Exercise efficient and effective sustainable practices in the workplace'}, {'400311218': 'Practice entrepreneurial skills in the workplace'}]",[],"['AFF611314', 'AFF611315', 'AFF611316', 'AFF611317', 'AFF611318', 'AGR321201', 'AGR321202', 'AGR321203', '400311210', '400311211', '400311212', '400311213', '400311214', '400311215', '400311216', '400311217', '400311218']"
"Agriculture, Fishery and Forestry",Seaweeds Production NC II,https://tesdatrainingcourses.com/seaweed-production-nc-ii.html,652,"[{'AFF622305': 'Operate seaweed nursery'}, {'AFF622306': 'Grow-out seaweed'}, {'AFF622307': 'Produce raw dried seaweed'}, {'AFF622308': 'Market seaweed'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['AFF622305', 'AFF622306', 'AFF622307', 'AFF622308', 'AGR321201', 'AGR321202', 'AGR321203', '500311105', '500311106', '500311107', '500311108']"
"Agriculture, Fishery and Forestry",Sugarcane Production NC II,https://tesdatrainingcourses.com/sugarcane-production-nc-ii.html,603,"[{'AFF611310': 'Establish Sugarcane Nursery'}, {'AFF611311': 'Plant Sugarcane'}, {'AFF611312': 'Care for and Maintain Sugarcane and Ratoon Crops'}, {'AFF611313': 'Carryout Harvest and Post-harvest Operation'}]","[{'AGR321201': 'Apply safety measures in farm operations'}, {'AGR321202': 'Use farm tools and equipment'}, {'AGR321203': 'Perform estimation and basic calculation'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['AFF611310', 'AFF611311', 'AFF611312', 'AFF611313', 'AGR321201', 'AGR321202', 'AGR321203', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Auto Engine Rebuilding NC II,https://tesdatrainingcourses.com/auto-engine-rebuilding-nc-ii.html,158,"[{'ALT723328': 'Interpret Technical Manual Specification of Engine Components'}, {'ALT723329': 'Disassemble Engine Block and Sub-Assemblies, Checks Tolerances and Components'}, {'ALT723330': 'Disassemble Engine Sub-Assemblies/Cylinder Heads and Check Components'}, {'ALT723331': 'Carry Out Pre-Repair Operations on Engine Components'}, {'ALT723332': 'Inspect Engine Components and Determine Preferred Action'}, {'ALT821301': 'Carry Out Machining Operations'}, {'ALT821302': 'Set, Operate and monitor Specialized Machines'}, {'ALT821303': 'Use and Maintain Measuring Instrument'}, {'ALT723333': 'Assemble Engine Block and Sub Assemblies, Check Tolerances and Carry Out Relevant Testing'}, {'ALT723334': 'Assemble Engine/Cylinder Heads, Check Tolerances and Carry Out Relevant Testing Procedures'}]","[{'ALT723201': 'Apply Appropriate Sealant/Adhesive'}, {'ALT723202': 'Move and Position Vehicle'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723204': 'Use and Apply Lubricant/Coolant'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT723328', 'ALT723329', 'ALT723330', 'ALT723331', 'ALT723332', 'ALT821301', 'ALT821302', 'ALT821303', 'ALT723333', 'ALT723334', 'ALT723201', 'ALT723202', 'ALT311202', 'ALT723203', 'ALT723204', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Automotive Body Painting/Finishing NC I,https://tesdatrainingcourses.com/automotive-body-painting-finishing-nc-i.html,120,"[{'ALT714301': 'Prepare undamaged surface for painting'}, {'ALT714302': 'Apply and remove masking'}, {'ALT714303': 'Spray solid color paints'}, {'ALT714304': 'Perform polishing'}]","[{'ALT723201': 'Apply Appropriate Sealant/Adhesive'}, {'ALT723202': 'Move and Position Vehicle'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723204': 'Use and Apply Lubricant/Coolant'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311101': 'Received and respond to workplace communication'}, {'500311102': 'Work with others'}, {'500311103': 'Demonstrate work values'}, {'500311104': 'Practice basic housekeeping procedures'}]",[],"['ALT714301', 'ALT714302', 'ALT714303', 'ALT714304', 'ALT723201', 'ALT723202', 'ALT311202', 'ALT723203', 'ALT723204', 'ALT723205', '500311101', '500311102', '500311103', '500311104']"
Automotive and Land Transportation,Automotive Body Painting/Finishing NC II,https://tesdatrainingcourses.com/automotive-painting-nc-ii.html,158,"[{'ALT713301': 'Remove paint from vehicle painted surfaces'}, {'ALT713302': 'Prepare panel for refinishing'}, {'ALT713303': 'Mask vehicle panels and components'}, {'ALT713304': 'Apply primer surfacer'}, {'ALT721307': 'Repair body panel using filler'}, {'ALT713305': 'Prepare and operate vehicle paint drying equipment'}, {'ALT713306': 'Spray solid color paint'}, {'ALT713307': 'Perform polishing'}]","[{'ALT723211': 'Validate vehicle specification'}, {'ALT832212': 'Move and position vehicle'}, {'ALT723214': 'Utilize automotive tools'}, {'ALT723215': 'Perform mensuration and calculation'}, {'ALT723216': 'Utilize workshop facilities and equipment'}, {'ALT723217': 'Prepare servicing parts and consumables'}, {'ALT723218': 'Prepare vehicle for servicing and releasing'}]","[{'`400311210': 'Participate in workplace communication'}, {'400311211': 'Work in team environment'}, {'400311212': 'Solve/address general workplace problems'}, {'400311213': 'Develop career and life decisions'}, {'400311214': 'Contribute to workplace innovation'}, {'400311215': 'Present relevant information'}, {'400311216': 'Practice occupational safety and health policies and procedures'}, {'400311217': 'Exercise efficient and effective sustainable practices in the workplace'}, {'400311218': 'Practice entrepreneurial skills in the workplace'}]",[],"['ALT713301', 'ALT713302', 'ALT713303', 'ALT713304', 'ALT721307', 'ALT713305', 'ALT713306', 'ALT713307', 'ALT723211', 'ALT832212', 'ALT723214', 'ALT723215', 'ALT723216', 'ALT723217', 'ALT723218', '`400311210', '400311211', '400311212', '400311213', '400311214', '400311215', '400311216', '400311217', '400311218']"
Automotive and Land Transportation,Automotive Body Painting/Finishing NC III,https://tesdatrainingcourses.com/automotive-body-painting-finishing-nc-iii.html,183,"[{'ALT714311': 'Perform Pearl Color Matching'}, {'ALT714312': 'Spray Three-Stage Pearl or Mica Color Paint'}]","[{'ALT723201': 'Apply Appropriate Sealant/Adhesive'}, {'ALT723202': 'Move and Position Vehicle'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723204': 'Use and Apply Lubricant/Coolant'}, {'ALT723205': 'Perform Shop Maintenance'}, {'ALT311204': 'Perform Job Estimate'}, {'ALT311205': 'Interpret/Draw Technical Drawing'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['ALT714311', 'ALT714312', 'ALT723201', 'ALT723202', 'ALT311202', 'ALT723203', 'ALT723204', 'ALT723205', 'ALT311204', 'ALT311205', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
